sessionId,audit_id,block_after,total_bits,ones,proportion,entropy,is_random,qrng_timestamp,qrng_hash,qrng_source,nist_all_pass,nist_frequency_pass,nist_frequency_pvalue,nist_runs_pass,nist_runs_pvalue,nist_longest_run_pass,nist_longest_run_pvalue,audit_bits
0axsqcnsobNuOOKMmQtd,after_block_20,20,1000,489,0.489,0.9996508396313202,True,2025-12-09T03:19:00.222Z,fbea5820ab3d72b3e5fafe428116f8bc5727b7216e513de2dddd002d390416bf,qrng-race,True,True,0.48661601364642654,True,0.3892682813690185,True,0.7324647709951013,0110001111100001011111001001010001100001110110001011111001000001110101100000111011010001001011110001011100001110101100111000000000011011101000000110100110110110011100110000111100101110110111100110101100000010001001110010001100100000100100001101111111011110011011101000110101101010011010001010110001010001000110001111001100100101000100000101000010011011101110110100000101010000011011010100101101110100000010100110111001100101110010100001011011110100101001111010011000101010100111111101110110000100011101010010011101001000110110010000011011110000011101001001000101100000000101111101100100111011011111111001110101101001001011010010100010010100101001011110101011011011101111000010101001000011110001100001000110010000010101111010110001100101010001001111001110011100110100010000001001101100011010101111001101001011011111010100110010011101101000110011111110100110111011011010000010111010000100000010010001110011111101000010001100101111001101010010001101010100011100001111111010110110010100111011010110010010
0axsqcnsobNuOOKMmQtd,after_block_25,25,1000,502,0.502,0.9999884584088952,True,2025-12-09T03:19:18.111Z,25269a9cebb5131ea94924f89b6c02f09178d84e77eeef4911cb5ae2a6cfc8c7,qrng-race,True,True,0.8993431609348008,True,0.7887188463594887,True,0.6762284991205472,1111000100110011010100001101110010111100101101101000100010110011111000101100010101011111011000101011100010101010010010111110010100111111000100001011010001100011100100011101000010010110110110011100110010001011011001010100010000010010011001100100001111010010010011101100010110001001110001100001010100100001101011110101001110100011100011011110100010010000000010110100111011110101110110000111011001111011100111100010001111010010110010111110110011111100010111001000110001011110011011100011101011000000001110011111101111100010110001001001101101111000100000100100011000111001100001001000101000000100001011111001011111110000110001000110010011001100000111111010111101001111110010101010010011011000111001101001011111100001010000111110000100110010010100101101110010011111010111011110000111001111101001001011001100111100111110111001001000000000100010111001110000101001100111011000110100111011111010101100001011101010100111011111011111001100100011001110110000110101100110000111000101010000111001100011011000010110
0axsqcnsobNuOOKMmQtd,after_block_5,5,1000,510,0.51,0.9997114417528099,True,2025-12-09T03:17:57.890Z,224daf7d65527aec298842aabdc6a17dda0ed12918de0082b4ee2d8836377ed2,qrng-race,True,True,0.5270892142519369,True,0.9358151401233037,True,0.43081713478407313,0111000010111110001101111001000001100001000001110110110110010001101110101100101000011001000010011000110010000111110000111100111000100110101111010000111010011101111000001011011111000111110111010011010001100101011011110100001000011010010001011101001001111111000101011101110001100110101111110101111011111011100100100101101010111000111011001011111001101110111100101010000111111100100110110100111100110000110110100110111111010111000111100000000000110100001110000000101010010010011011100001110101011100100110111011110000001101001111100001100101010110100011011000011111111111101011100000011100111111001111000000110101011111000011111100001110100100100110101001101011001001110010000001011100100001001100011111010100011011101010010111010010011010100110101000100000100110100100010000101110111010010110110010000010101110001001100011110101000100110101110111111000100101010101111100110000011001000000111101100001010010010111000111011001110010011010001110001100101011011101101001110000110001101101011010100101010101
0mf5fcFJc55b3ey7DAKZ,after_block_10,10,1000,518,0.518,0.9990649315776107,True,2026-01-23T18:34:36.597Z,0a4f6bb5cafafc68a029b5c3a7b3ce20e6db74b5356a4e931b6008f5e5b3f3c9,qrng-race,True,True,0.25494518167878244,True,0.23798965931938126,True,0.07080450529610523,0011110110001001000110100001011000011100001100010011100011010010011000001001111100001111001010011010010110010111111010000001111011011011001110110001111010101011111000010100000100111010101001100101001101000100011010110000000110010111000001111111100111001110101110010011010100010100000100011001110110100001000001110011010110010101100100001000110010101110010001011111101000110111101110111001100111001100001101001011111000010001110111011111001101101011011110010110101001110000000111100100111001101110100101111001101101001011010111100110110110000000100100111110111000010000100110010011100110100001100001101110111100010010001110000111111111001011111001000010000111000100011100010101111010000011011011000111010001110100010101011010100001111111101011000111111100011101011010011000111010111001111111001000101000110010000111111010111000000011100111100100010100000001111010010101100111101110000111110110111111000101111101011110101110111001011100110110111101111111100011110111011100010010011111000000011000111010
0mf5fcFJc55b3ey7DAKZ,after_block_15,15,1000,514,0.514,0.9994343896240241,True,2026-01-23T18:35:00.344Z,92eac02def6fd477822bf835963d22c01b10137cae27bd0a3dcbc2b0ffb036f7,qrng-race,True,True,0.37592058584694005,True,0.9426270019442563,True,0.7290326278927213,0011111100001010001100110001001000011111110100010111011000110111110100111110010010100110111000111111101001101101011101100010000111000000001101000011010101011100010111011010101010101000110111010111011111001101100111100001101010111110111001111000101100010001100111001001011010111100011101100011001011101110011100100110110001101001011100110110111100111011001101101010100010001000111111001011010000000001010111100100110100111110100001000010000101110011111111011001111101100101011011001000101001001000011001110111001001111100101001010101011110110111000001000000011100011001000001101001110110111111001100010011010000111111010011111010000011011100100100100100111111000011101011001101110000110110111100011110101000110100111101101111001000101010111001001111011110101101000001010100011001010100000000000011101001111111110101000010100000001001100110000000001111101101110110110100000011010010001000011001101001001101000100111011111001101110110101111010110001010111000111011001101101011001000100011010001101110001
0mf5fcFJc55b3ey7DAKZ,after_block_20,20,1000,490,0.49,0.9997114417528099,True,2026-01-23T18:35:24.851Z,f655cd8038720f273730031e6f4e69cf1a0aa2959344358826b8bcbc97f7b308,qrng-race,True,True,0.5270892142519369,True,0.9714486147318933,True,0.5059982546629291,1011011101100011101000000010101000101100001011110111011101110100100101110000101101110001100010011110000111100001001100111100110010111000001011010000010101000001000101100100010100101011001101001101100000111101000001100010110111001111111100101110001000111010011001000110011000010101000001111100100001011000000101011000100000000000010110000110001000001110101001110010110111110100110001111100101000000101010110011111010010101010011101111010110011110010010001100110101111001111001001111000100100001001100111011110101110000110111010111011001111000101100100001000111011110110010111100001011001111101000001011010001000010010010010000011011101111110000010110011100000011001000101101000101110010001010111011111101110001011111010001000011111111101101000101001111110110001001001111101110000000010010000000100100010111011111010110000100011110101100010111010001001101100001100010101101111010001101110100110100111110111110010100100010001010101101101111010100100111101001010100101001001011101101100111000011010011011
0mf5fcFJc55b3ey7DAKZ,after_block_25,25,1000,516,0.516,0.9992612140227841,True,2026-01-23T18:35:51.591Z,17c53af1f608f8347110f7c9da80e373d49bc80c29054ef0c176a8efc6aefed4,qrng-race,True,True,0.31157208890516025,True,0.6386990939823403,True,0.31880035590263767,1101011110000110000010111111110010011101110001100011110110011001101101100100110111001100001000011001010101001001001100110101111110011111010011010011110101101100010010100111111100100010100101011001010001010110111100101111111010011011000101010110110111011101010000010011011011111101111100100010100110111000100110110101000101000000111110000010000100010010011010101100110001101001010010111100110011001110111000100111100001000100111100101011000100110011100100111000000110100100010100000001011110011111111001000001000000000111111111000010001110011000010010000101001100111111111100100111111001010011011111000111000010000011110010100101010001110001110101000101111111011101110101010100101010111000111001101001101100111100101100110000001100010111000000111011110011110001100101001111111110101100010000001110100111101011011110001100101110100010011100001001111000010101010001100100101111111101011101001001101000111010011110101110000111001011010110110010110010010001110011111110111011111110000101100011000110010001
0mf5fcFJc55b3ey7DAKZ,after_block_5,5,1000,517,0.517,0.9991659615315873,True,2026-01-23T18:34:10.629Z,7c1779aaab6c290f210886c4df05745162740b34c632576e41cf0337890f7bad,qrng-race,True,True,0.2822966701509595,True,0.40947925376043603,True,0.11377044945895749,1100011001100000011000101111011011110011011000101100010100011001101000110111111010111010000110011100110100011100101011011011101101111010000111100110011100010100100010010101101011101101110010011111010000011011111100101101000101111110100010000100101111100010101100110000000000111100001001001111111100011000111100000010000001111100100110100011011001000111110011101101100111011010011001110111011001011111010111101110101001110101100010110110110100001011110011111001100010000111011111100111110001110101011000011101100001011000110111011011100111101111010001000010101001000000000101101001100011001011100011101101011011001100001101001000001111011111100010001111001001001101000101110111000011101000010110111100011110011000011110010111011000111101111100101000101100010000000000100110111010100100101011101011100111100101100111010010001110011100110100000001110111101110100011011111110100111100110110000010000010101111100110011110100111111010000110100100001011000001010011011110101010101001011101000000110011100001
0xzTwvayISKF2kfVIg35,after_block_10,10,1000,455,0.455,0.9941491714808931,False,2025-11-19T18:53:00.003Z,b64792d008dc1c0f452e7f84d4d8c3f71fab22face4691a51610c72425d4cf4b,qrng-race,False,False,0.004426525879652502,True,0.3903962508122719,True,0.010759734971513092,1000110000110110111111000111110101111101101000010000101000101011010000000100111011110010000011001101001010110011111101010000000100111101110111000100001010100010010100111011000011100110101100110011110010110010100010010110000001000111100000000101011101101111011101011000101001101101110010110111111000000100011001000010000100010001001010011011110110000110110111101111001011010001010111100110011111111110000011101101001100001100100001101001111100011101000010101000000110011010100011100010101001111001110101010111010101001001001100000001010110110101100101001010110010100000000010000010000101100001000110101001011110100000001010101111011101100010111010001001010011100001101001100011000011001000100001011010011100011101000001010101000001001011000101101010010001011100100000101100010111010000001010110000001011000011101010001010010011000001001110000010101001000101011100011000010011101011100100010110010100001100001000010111000000011011010100101111010000010101010111011000001001000101110000100111110111110011
0xzTwvayISKF2kfVIg35,after_block_15,15,1000,490,0.49,0.9997114417528099,True,2025-11-19T18:53:31.535Z,3ec8ff58489f973ff0b40312dea89bf911e32c5a14156402ec6639c8f3f46c48,qrng-race,True,True,0.5270892142519369,True,0.4258235387651738,True,0.9168247308826623,0001100111101101000101001110110011011111100110100010001101001100100000011000001111001100100111111100000101011100010101011001110011001011111100111011001010111100100010011101000101100110010011110011010000101010001100110100001010000001000110000000000111010000100111010000001010100010001101111111100000111011011011101001110110001100100100011100101001100010000101001110001000110110110010001101111011010000011001110011111010010010111001100011001011100011001010001110100000101011011000001100101010110110101110111001110111101111100101011100001101000100011011110001001101111111001101110001111111000111001001101100000101001000001001011011011000011011011111111011110110100101010101010111101011100110000000101100110110101111011001001010000011000001100011001100101110101010001100000011000001101001000111100010111101100011011100011011110111111111100000011110111101011101100111001000110100111101100010010000000010100111111010101100000000001011100001010001110000000010001001001000100001011100111011011100010010001111
0xzTwvayISKF2kfVIg35,after_block_20,20,1000,526,0.526,0.9980485963165613,True,2025-11-19T18:54:00.047Z,6a4cdfb538e4b1eaf6c74f4d932093df2d1c2a9c0cf0e1b064802c1be491f2b1,qrng-race,True,True,0.10009682593259596,True,0.7757665372367545,True,0.5346403732431908,1110101001111011101101100001110111011011110101001111000100110010111001001111011011100101101001100011101111101110000100101000100110011111101000110111110111110101100100001111100100110111010111001111010011100111011101110111101010111110000010110111001001111101100001100101010000100001111101101011100100111100000000000100111111010000101101000101100000111000011011101010011011100110101100100001001011000111011001110000101011010001101111001111000100111100000011000011000010101110110101011011010001101000000110110101000100011101101101000110110101001101000001110010010111111111100101001010000101101010100101111001111111100001101111111110100100000100001100101110001101001111111001001110111100100111101100110101000101011110000001010000101011011000100000001000110110110001111001010000100101010010110101001100101110010111101100011001001110100110110000001101111101101011110011110110001101011100110000001100100111001001100000011111010100101100001011011100101010111011100011001110101100110101010010101011100101111111
0xzTwvayISKF2kfVIg35,after_block_25,25,1000,486,0.486,0.9994343896240241,True,2025-11-19T18:54:28.627Z,320f1b415509c12af487622e884f86bbcfb896eb4ff0e05d3c23ac9490badb0d,qrng-race,True,True,0.37592058584694005,True,0.8717143696009625,True,0.6326859518539139,0100010101011111101011001101010100011101011011110101100110001010000101100110010101111110110110100100100111110111001111110101001000110001101110001100010000011101101011001001101101101101000010001010000111101000011101111000001100101100001010011000101100011110110111000001011000100001111111011011101111100010010010110100001001010000110000010001001101110110001000001111000011111100101011110110101110100011110110011000111111110001101000100011100101011010010001100100100111100010111101110110011001000011110010100100111010010111000000111111110011010000010010000100110010000111111011000111100110000001010101001010101011000000010111000001010111000111000100000111100000011010001100110011010001010001011001000110010100000011010011001001000110011000110100011111110000010100000101010110110010101001000110100111100000110010011111000001101001101011101010001101010001010001001111010001101100110010001110011011111111000111100110110011110111000111001110011001000001001111110011000010100000111000111001010100101010001011
0xzTwvayISKF2kfVIg35,after_block_5,5,1000,503,0.503,0.9999740313334506,True,2025-11-19T18:52:30.649Z,a354ae87bc03b2924a02a0f29411c81494059ee9d7cdb707cb232c3be4436fec,qrng-race,True,True,0.8495155153472216,True,0.5604294893652593,True,0.3541767744799573,0000110010010011000111000000010011011010110000100100111001100101100000111010110100111111011111011111111000111101011010000000101110101011001000110111110010000011101101001000101000110000100101100011011100101111100101111100101001110100110010010101111001011111111011110010101101001100100110110000000001001011101101010011001010101000001000010001010001110001100111101100000001011110011001100110110000111001000010011001010010011011011010111000000110111101101101010100011011110001010001001010111001011011011100110011010100100000100111000101000101001010111001001011111101000101001010111001100000100100100110101001100100011111000100000100101001011111011000110111001111110100000011111110111011101010011000101111011010111100100110110010110010010010111100101010011011111101101000011101001001111110110001000001111011100110010011011001000111101101101001100100100111100010011000110000010110111111100101001011000100111111101011110001010110000110100110111110011100100110110011100101000111100000110000100011101010010010
10eO7RvBJxIeBrY2o6jk,after_block_10,10,1000,509,0.509,0.9997662707810439,True,2026-01-29T16:04:02.073Z,9697c48753d5ffe1729b0b02b3e8424cb9010cf86cd3f7cf8147682f57af2697,qrng-race,True,True,0.5692136016863176,True,0.8989717506894526,True,0.16305401853479157,1100100000010110001011000001110010100000011110001010111000111110001101111011011001011110111100111100100001111010011111001011011100110100110001111001011100101001010000101110111010000000101000001000100001111000111010101010101101111010110110100111100110111011001010001110100110100001001100110010010001100000101110111111111100100111010100011111010100110010110110010100110001011100010001011000100011010101100010011110110001010011001010110000000100110000001010111011011100101000001010000000110111100101100110101011101000010000101101110001001110001110001001011010011111011100010010000011011011011011100100001011000001110101000101110111101100010111100010001101111000000101010000010001110100111100101110000001001100101011011011000011111100010010100000111110100111101101101111100101111110111001111011001001101001010000011100111111100101110111100111100000010100101011001101110110010011110111010100010001010111000010010101111010111011100101110010000000111001100100001011001110111000011111011111111101111101101101
10eO7RvBJxIeBrY2o6jk,after_block_15,15,1000,499,0.499,0.9999971146079947,True,2026-01-29T16:04:23.837Z,1e1f28c70a7704501916bdd44c53224bdc49100ab8b460ca9545627bfa9206c0,qrng-race,True,True,0.9495708892207996,True,0.7204467780553805,True,0.5150455398390545,1011111110010100001011100111110010001011011110101100011111101011001000001111111011010100011011001110110110010010111111101100011101011010000100101100010111101101101100010100000100111110011001001111010000111110011010001101001100101001000111111111011111001101011010110110000001101111010111010000011000110010111101101101110100110010101111010010000100010001111011101010010110000001001001001010100110101010110100011100010010100110110000101101010001010010000010110100010111011000110110000111101111110100101101010011110001010001110000110000000101111010011000100000010111110011010011010100110100010000010100001000000010000000100111000110111010100000110101110100001110000110011101000101001101001110110011000101011001000011011000000110010110010001111100111011110110100000110010101010010111100110101111111100100110001111010001001000011100011101100010001110001100111110110100011101000101101101111001000100111110001110010110101111100110000011111000001100101111101010110101011100100011110101000010010100110000010010
10eO7RvBJxIeBrY2o6jk,after_block_20,20,1000,512,0.512,0.9995844639313985,True,2026-01-29T16:04:45.818Z,fe1e73e99e7bdddff473257a4f1de4844d6c187bf838963cd4d4cf351f00e5f5,qrng-race,True,True,0.44788445881597516,True,0.4660987090877615,True,0.8732454117165469,1101100100011110110100101100000100011011010001101101110001001101000010110111100100111000010110100001000011100001000101111001111010011001010010111010100001001110001110100000001001111101000010011111100111111100100100111110101111101000101010111001110010110111100010110001010111111010011001111111111010100010110100110100011001110011100010101101110110101111110001101101100100100101010010111010011000010011010110101001000011110111001110100001100100001010101100001100101110001010101101011100011101000010000101011101101100110010101011001110100010111111010100101100101110000000011101100111000011000010110010010101101001001101010100111011100111110010010100011110001011111100011110101111001000000100110010101001011010011111011000010001001001010111101110111110111101011110101110001101111101101001110100100010111000101101000000111100101101100101100110010011010111110111011010010101000101000110001010001011100001000101000001010111111101000111100100011100110000000110101001111100000111011111101110100111110000000000
10eO7RvBJxIeBrY2o6jk,after_block_25,25,1000,509,0.509,0.9997662707810439,True,2026-01-29T16:05:07.837Z,8379ff95a366e47b86daea627b107440a83b857ebfb8cd79f341247ff5033e3d,qrng-race,True,True,0.5692136016863176,True,0.8522952973469378,True,0.18761612153790475,0101100000111111000001100110011101101010010011101010110010011100011100101111110100001001000010011100111101000110011101011001101001011001111011100100010011011100000001000010100000100110100100010111100101100111101010001010111110101010111100001110110000101110101011101100010100110011001011001011010010000111001011101000000001111011000110101000100010110011101001001110110011101010111000110000011011100011000000100100001110001000111111010011111000111000010110010110011110110101101110001000101100011101100010111111111000101000110110111001111011001111001010111001001001110111101001010001101001111001100110100111000111111100111001101000010011111001100010101010011101000101111001001111111001111100011111001000101010100111111110001000001011101101110100010110101010000010010110100010111011100011110101001000010001101111110010001111101000110100001110010011010100011100111111011110011001010100000110110110011010110001000100100100110010101001110011010110011111100001001000100011011100110111010100100000110011000111
10eO7RvBJxIeBrY2o6jk,after_block_5,5,1000,485,0.485,0.9993506898146103,True,2026-01-29T16:03:38.816Z,f41d1bec9e18816115091b31b90ff1ed77a8c856b5f0e9aac94ce48167b47dc3,qrng-race,True,True,0.3427817220692114,True,0.8038039801349,True,0.5764499573291442,1010010110100100010101011110100000011100100111101111101000001100000010001010110110001100110110001000101010010101100110001100000000101011001111001110010110101000011110011001000100011001110111101101000010001101111001101001111010001011011111000000011000111000000010111111000110100101101100000001111000001010100101101111100110100001110100100010001000111100011110001101001000000111110110011000010111010001111101001000001000110100000111011000111010011011111011011111100001001001000101011000000011110101111011011100010010000010101110001001101001011110011011011101000010010101010001010010110011000101101001001001110100011110110101101111011111101001001010110011011100100001110011101111001000110000001110010100100010000000111010101111010110010110010000000010110010011100101111100011110011100110100000101001100110010010100000110011000110010111110100101010011110111010101100010111000001011011001010111010000011000011000100001010010000011111111110110111000001010000010111100100111111000111101111101101110010110110
